ingredient_id,name_cn,inci_name,cas_no,synonyms,use_purpose_2023,efficacy_2023,literature_evidence,efficacy_relation,mechanism_legacy,mechanism_id_1,reference_1,mechanism_id_2,reference_2
4276,鳢肠（ECLIPTA PROSTRATA）叶粉,ECLIPTA PROSTRATA LEAF POWDER,,,发用调理剂;保湿剂,"保湿,护发",,,,,,,
3169,积雪草（CENTELLA ASIATICA）提取物,CENTELLA ASIATICA EXTRACT,,,保湿剂;发用调理剂;祛痘;舒缓,"舒缓,祛痘,保湿,护发",舒缓，祛痘,舒缓|祛痘,K3|H4,JL23|JL55,"[1]朱峻逸,陈云涛,聂羽桐,等.积雪草提取物的皮肤药理作用及机制研究进展[J].山东医药,2023,63(20):99-102. https://kns.cnki.net/kcms2/article/abstract?v=rq9xis5c9i-Heeu__W_CCVR03RCFahvoVNNZc8vr-KvzTm3DjzaQ9J6uPLgYfM0q8cB6IF652tPMojSgdlMaI--VAIoBehAmfCcO6rHC6tCEp4ec_KM6dKwzKFUAJyEe9mCIJpmHxjavQTg2rRDvDS8nhvIQhtsTfFIsqV3EgOYsU30BfZ2_cxMNIc0rhoTW&uniplatform=NZKPT&language=CHS|[1]《化妆品植物原料手册》 [2]陈慧,王玮蓁.积雪草苷在皮肤科的临床和实验研究进展[J].湖北中医学院学报,2008,(01):64-65. https://kns.cnki.net/nzkhtml/xmlRead/xml.html?pageType=web&fileName=HZXX200801030&tableName=CJFDTOTAL&dbCode=CJFD&topic=&fileSourceType=1&taskId=&from=&groupId=&appId=KNS_BASIC_PSMC&act=&customReading=&invoice=YVtSGj5NdIlZnpKtj0v0WBDx+r7Q0H0uBo+H56veE8rT2jVMCwuFqWk78X4u0Vxu1+mmQoFUvjQa5Y+SwSCMW4eWmvftMrGhgwlcp3egxlFor6iBjyguHOp1ucWgHTdEAREkxYJTgyWAi5EmPlWC2eCcdKOZjPvN5M+pSTEp2dg=",JL61,"[1]《化妆品植物原料手册》 [2]陈慧,王玮蓁.积雪草苷在皮肤科的临床和实验研究进展[J].湖北中医学院学报,2008,(01):64-65. https://kns.cnki.net/nzkhtml/xmlRead/xml.html?pageType=web&fileName=HZXX200801030&tableName=CJFDTOTAL&dbCode=CJFD&topic=&fileSourceType=1&taskId=&from=&groupId=&appId=KNS_BASIC_PSMC&act=&customReading=&invoice=YVtSGj5NdIlZnpKtj0v0WBDx+r7Q0H0uBo+H56veE8rT2jVMCwuFqWk78X4u0Vxu1+mmQoFUvjQa5Y+SwSCMW4eWmvftMrGhgwlcp3egxlFor6iBjyguHOp1ucWgHTdEAREkxYJTgyWAi5EmPlWC2eCcdKOZjPvN5M+pSTEp2dg="
2035,鹅不食草（CENTIPEDA MINIMA）提取物,CENTIPEDA MINIMA EXTRACT,,,舒缓;保湿剂;祛痘;皮肤保护剂;润肤剂,"舒缓,祛痘,保湿",舒缓,舒缓,K3,JL23,《化妆品植物原料手册》,JL31,《化妆品植物原料手册》
1839,淡竹叶（LOPHATHERUM GRACILE）叶粉,LOPHATHERUM GRACILE LEAF POWER,,,舒缓;防脱发剂,"舒缓,防脱发",,,,,,,
1841,淡竹叶（LOPHATHERUM GRACILE）叶提取物,LOPHATHERUM GRACILE LEAF EXTRACT,,,舒缓;防脱发剂,"舒缓,防脱发",,,,,,,
4941,欧蓍草（ACHILLEA MILLEFOLIUM）花提取物,ACHILLEA MILLEFOLIUM FLOWER EXTRACT,,,发用调理剂;舒缓,"舒缓,护发",,,,,,,
2613,光果甘草（GLYCYRRHIZA GLABRA）根茎/根,GLYCYRRHIZA GLABRA (LICORICE) RHIZOME/ROOT,,,祛斑剂;美白剂;舒缓,"舒缓,祛斑美白",,,,,,,
1670,雏菊（BELLIS PERENNIS）提取物,BELLIS PERENNIS (DAISY) EXTRACT,,,,,,,,,,,
2394,甘草酸,GLYCYRRHIZIC ACID,,,发用调理剂;舒缓,"舒缓,护发",,,,,,,
2886,红没药醇,BISABOLOL,,α-红没药醇;甜没药醇;防风根醇;6-甲基-2-(4-甲基-3-环己烯-1-基)-5-庚烯-2-醇;α-4-二甲酯-α-(4-甲酯-3-戊烷醇)-3-环庚酮-1-甲醇,发用调理剂;祛斑剂;美白剂;皮肤保护剂;润肤剂;保湿剂;舒缓,"舒缓,祛斑美白,保湿,护发",祛斑美白，舒缓,祛斑美白|舒缓,A5|K3,JL165|JL23,"《美白化妆品科学与技术》|[1]魏星,赵乐荣,陶宇.淡化色素沉着护肤产品功效成分研究[J].香料香精化妆品,2021,(04):72-75. https://kns.cnki.net/kcms2/article/abstract?v=rq9xis5c9i-t5G-HAp1LxNYG_tY-xuYn9ObqJDpkzEU0GMniEPkw23HV3o5vsA94ctduZYkWWb7hQS4fDnt1mSbLLbchKLO81JutafQZSZWkz33fEuWlhaO5Rmt9yscMWQHhothm0owVOnoRj5QUkARkXUtEaZQ6qJZRzckygsZ1dIBNyJnUfZ5TpRattt4f&uniplatform=NZKPT&language=CHS",,
1840,淡竹叶（LOPHATHERUM GRACILE）提取物,LOPHATHERUM GRACILE EXTRACT,,,舒缓,舒缓,,,,,,,
1132,白桦（BETULA ALBA）树皮/叶提取物,BETULA ALBA BARK/LEAF EXTRACT,,桦木叶提取物,清洁剂;舒缓;收敛剂,"舒缓,清洁,紧致",舒缓，紧致,舒缓|紧致,K3|S4,JL21|JL67,《化妆品植物原料手册》,JL148,《化妆品植物原料手册》
4942,欧蓍草（ACHILLEA MILLEFOLIUM）提取物,ACHILLEA MILLEFOLIUM EXTRACT,,,发用调理剂;溶剂;清洁剂;肤感调节剂;舒缓,"舒缓,清洁,护发",,,,,,,
4784,木贼（EQUISETUM HYEMALE）提取物,EQUISETUM HYEMALE EXTRACT,,,清洁剂;保湿剂;收敛剂;润肤剂,"清洁,保湿,紧致",,,,,,,
6800,问荆（EQUISETUM ARVENSE）提取物,EQUISETUM ARVENSE EXTRACT,,,发用调理剂;保湿剂;抗皱;润肤剂;舒缓;收敛剂,"舒缓,抗皱,保湿,紧致,护发",,,,,,,
6802,问荆（EQUISETUM ARVENSE）叶提取物,EQUISETUM ARVENSE LEAF EXTRACT,,,发用调理剂;保湿剂;抗皱;润肤剂;舒缓;收敛剂,"舒缓,抗皱,保湿,紧致,护发",,,,,,,
4491,绿豆（VIGNA RADIATA）籽提取物,VIGNA RADIATA SEED EXTRACT,,,舒缓,舒缓,,,,,,,
6016,生物类黄酮,BIOFLAVONOIDS,,维他命P,发用调理剂;舒缓,"舒缓,护发",,,,,,,
8487,泽兰（LYCOPUS LUCIDUS）提取物,LYCOPUS LUCIDUS EXTRACT,,,舒缓,舒缓,舒缓,舒缓,K3,JL21,《化妆品植物原料手册》,,
4684,迷迭香酸,ROSMARINIC ACID,,酪萨维,舒缓,舒缓,,,,,,,
2584,谷氨酰胺基乙基吲哚,GLUTAMYLAMIDOETHYL INDOLE,,,皮肤保护剂,,,,,,,,
1696,垂枝桦（BETULA PENDULA）木提取物,BETULA PENDULA WOOD EXTRACT,,,,,,,,,,,
4141,苦参碱,MATRINE,,,舒缓,舒缓,舒缓,舒缓,K3,JL21,"[1]赵一骋,杨素清,周佳静.苦参碱治疗皮肤病的药理作用研究进展[J].现代药物与临床,2024,39(09):2437-2442. https://kns.cnki.net/kcms2/article/abstract?v=rq9xis5c9i_2X6n8PT6g-WEzIlk7x7cSEAf8slp3v3jYk7ZQnf0XtiwpTfO3UCCLCIhM4S50Hc80wdFbhz3S8lTKk6UOBq6P3wMJkGltMBhfdEq21Lww0IbAdJTH0QlOeVfYhntQYiAvLLaCXWXno9Vk1FTzI1iKIpzVi5uU_QOD-2YFYsBx4KD4wA4PKOTP&uniplatform=NZKPT&language=CHS",JL23,"[1]赵一骋,杨素清,周佳静.苦参碱治疗皮肤病的药理作用研究进展[J].现代药物与临床,2024,39(09):2437-2442. https://kns.cnki.net/kcms2/article/abstract?v=rq9xis5c9i_2X6n8PT6g-WEzIlk7x7cSEAf8slp3v3jYk7ZQnf0XtiwpTfO3UCCLCIhM4S50Hc80wdFbhz3S8lTKk6UOBq6P3wMJkGltMBhfdEq21Lww0IbAdJTH0QlOeVfYhntQYiAvLLaCXWXno9Vk1FTzI1iKIpzVi5uU_QOD-2YFYsBx4KD4wA4PKOTP&uniplatform=NZKPT&language=CHS"
3006,桦褐孔菌（FUSCOPORIA OBLIQUA）菌核提取物,FUSCOPORIA OBLIQUA SCLEROTIUM EXTRACT,,,,,,,,,,,
3001,华蒲公英（TARAXACUM SINICUM）根提取物,TARAXACUM SINICUM ROOT EXTRACT,,,防脱发剂,防脱发,,,,,,,
3002,华蒲公英（TARAXACUM SINICUM）提取物,TARAXACUM SINICUM EXTRACT,,,防脱发剂,防脱发,,,,,,,
4933,欧蒲公英（TARAXACUM OFFICINALE）根,TARAXACUM OFFICINALE (DANDELION) ROOT,,,防脱发剂,防脱发,,,,,,,
3373,碱地蒲公英（TARAXACUM SINICUM）提取物,TARAXACUM SINICUM EXTRACT,,,抗氧化剂;防脱发剂,防脱发,,,,,,,
4935,欧蒲公英（TARAXACUM OFFICINALE）叶提取物,TARAXACUM OFFICINALE (DANDELION) LEAF EXTRACT,,,,,,,,,,,
2870,红花除虫菊（CHRYSANTHEMUM COCCINEUM）花提取物,CHRYSANTHEMUM COCCINEUM FLOWER EXTRACT,,,,,,,,,,,
3072,黄杞（ENGELHARDTIA CHRYSOLEPIS）叶提取物,ENGELHARDTIA CHRYSOLEPIS LEAF EXTRACT,,,,,,,,,,,
1593,侧孢毛旱地菊（BACCHARIS GENISTELLOIDES）提取物,BACCHARIS GENISTELLOIDES EXTRACT,,,皮肤保护剂,,,,,,,,
3484,金黄洋甘菊（CHRYSANTHELLUM INDICUM）提取物,CHRYSANTHELLUM INDICUM EXTRACT,,,发用调理剂;舒缓,"舒缓,护发",舒缓,舒缓,K3,JL21,"[1]付媛媛,顾玲,何艳,等.洋甘菊提取物在化妆品中的应用研究进展[J].香料香精化妆品,2023,(02):132-137. https://kns.cnki.net/kcms2/article/abstract?v=e9e-pYHXmfeFxL3qqGLsZ9VcvYqbO3HRT6hBkROk6I2Mwp7BfoIPv7Gt4k7d5FLqXqbj7MeYP0UcRpjk6-_9FYVDvuPQ6Yy6d4v89rUyVyfQpohFewm6uNGvVzYHae74zJtmXbSAGYdKlxDKw9hYPLH5po11Orx7Oj_xWBkbxd7Jijvw-pKN8s3uDV8nvkgV&uniplatform=NZKPT&language=CHS",JL182,"[1]付媛媛,顾玲,何艳,等.洋甘菊提取物在化妆品中的应用研究进展[J].香料香精化妆品,2023,(02):132-137. https://kns.cnki.net/kcms2/article/abstract?v=e9e-pYHXmfeFxL3qqGLsZ9VcvYqbO3HRT6hBkROk6I2Mwp7BfoIPv7Gt4k7d5FLqXqbj7MeYP0UcRpjk6-_9FYVDvuPQ6Yy6d4v89rUyVyfQpohFewm6uNGvVzYHae74zJtmXbSAGYdKlxDKw9hYPLH5po11Orx7Oj_xWBkbxd7Jijvw-pKN8s3uDV8nvkgV&uniplatform=NZKPT&language=CHS"
3096,灰毛豆（TEPHROSIA PURPUREA）籽提取物,TEPHROSIA PURPUREA SEED EXTRACT,,,,,,,,,,,
7899,益智（ALPINIA OXYPHYLLA）提取物,ALPINIA OXYPHYLLA EXTRACT,,,舒缓;除臭剂,"舒缓,除臭",舒缓,舒缓,K3,JL21,《化妆品植物原料手册》,,
7018,香石藤（SCHISANDRA LANCIFLOLIA）提取物,SCHISANDRA LANCIFLOLIA EXTRACT,,,,,,,,,,,
4801,南五味子（SCHISANDRA SPHENANTHERA）提取物,SCHISANDRA SPHENANTHERA EXTRACT,,,,,,,,,,,
4806,内蒙紫草（ARNEBIA GUTTATA）提取物,ARNEBIA GUTTATA EXTRACT,,,舒缓;除臭剂,"舒缓,除臭",,,,,,,
1115,白果紫草（LITHOSPERMUM OFFICINALE）提取物,LITHOSPERMUM OFFICINALE EXTRACT,,白果紫草提取物,除臭剂;皮肤保护剂,除臭,,,,,,,
8649,紫草（LITHOSPERMUM ERYTHRORHIZON）根,LITHOSPERMUM ERYTHRORHIZON ROOT,,,舒缓;除臭剂,"舒缓,除臭",,,,,,,
4184,盔状黄芩（SCUTELLARIA GALERICULATA）提取物,SCUTELLARIA GALERICULATA EXTRACT,,,舒缓,舒缓,,,,,,,
1134,白桦（BETULA ALBA）树皮提取物,BETULA ALBA BARK EXTRACT,,,发用调理剂;舒缓,"舒缓,护发",舒缓,舒缓,K3,JL21,《化妆品植物原料手册》,,
6890,西洋接骨木（SAMBUCUS NIGRA）花提取物,SAMBUCUS NIGRA FLOWER EXTRACT,,,发用调理剂;肤感调节剂;舒缓,"舒缓,护发",,,,,,,
1136,白桦（BETULA ALBA）芽提取物,BETULA ALBA BUD EXTRACT,,,舒缓,舒缓,,,,,,,
1138,白桦（BETULA ALBA）油,BETULA ALBA OIL,,,舒缓,舒缓,,,,,,,
4988,欧洲七叶树（AESCULUS HIPPOCASTANUM）花水,AESCULUS HIPPOCASTANUM (HORSE CHESTNUT) FLOWER WATER,,,舒缓,舒缓,,,,,,,
8528,浙江七叶树（AESCULUS CHINENSIS CHEKIANGENSIS）提取物,AESCULUS CHINENSIS CHEKIANGENSIS EXTRACT,,,舒缓;乳化剂;清洁剂,"舒缓,清洁",,,,,,,
1900,地肤（KOCHIA SCOPARIA）果提取物,KOCHIA SCOPARIA FRUIT EXTRACT,,,舒缓,舒缓,,,,,,,
1901,地肤子（KOCHIA SCOPARIA）提取物,KOCHIA SCOPARIA EXTRACT,,铁扫把子;千头子;地麦;地葵,舒缓,舒缓,舒缓,舒缓,K3,JL21,《化妆品植物原料手册》,,
1899,地肤（KOCHIA SCOPARIA）果粉,KOCHIA SCOPARIA FRUIT POWDER,,,皮肤保护剂;舒缓,舒缓,,,,,,,
2320,榧（TORREYA GRANDIS）籽提取物,TORREYA GRANDIS SEED EXTRACT,,,发用调理剂,护发,,,,,,,
2321,榧子（TORREYA GRANDIS）提取物,TORREYA GRANDIS EXTRACT,,,除臭剂;发用调理剂,"护发,除臭",,,,,,,
1842,淡竹叶（LOPHATHERUM GRACILE）叶/茎提取物,LOPHATHERUM GRACILE LEAF/STEM EXTRACT,,,发用调理剂;舒缓,"舒缓,护发",,,,,,,
6770,王不留行（VACCARIA SEGETALIS）提取物,VACCARIA SEGETALIS EXTRACT,,,发用调理剂;舒缓,"舒缓,护发",舒缓,舒缓,K3,JL21,《化妆品植物原料手册》,,
7113,小麦氨基酸类,WHEAT AMINO ACIDS,,,发用调理剂;皮肤保护剂;舒缓,"舒缓,护发",,,,,,,
4332,林生玄参（SCROPHULARIA NODOSA）提取物,SCROPHULARIA NODOSA EXTRACT,,,防脱发剂;舒缓,"舒缓,防脱发",防脱发,防脱发,F8,JL100,"[1]《化妆品植物原料手册》 [2]魏斌,蒋笑丽,章建红,等.玄参药理作用及栽培加工技术研究进展[J].安徽农业科学,2017,45(28):127-128.DOI:10.13989/j.cnki.0517-6611.2017.28.043. https://kns.cnki.net/kcms2/article/abstract?v=kz9ikNiCkdoWb_2Vn13kksf40qnjqb-ZOhZN5wP8bAUm7gfn80unXMmsqSjA2TFyr26PoBFtupM-4Y34G4O4nKhOCXSMuoncNP_Tb0nrbNsOXfNQO3aQ2dmun7z8Xk4LITAsf8pRi6CHF--fqoyF2M_qMcCVNe6iAMyDsJ7PzQop3m4mf1RKupd9N8bw-K_U&uniplatform=NZKPT&language=CHS",,
2607,贯叶连翘（HYPERICUM PERFORATUM）提取物,HYPERICUM PERFORATUM EXTRACT,,,发用调理剂;除臭剂;舒缓;收敛剂,"舒缓,除臭,紧致,护发",,,,,,,
3074,黄芩（SCUTELLARIA BAICALENSIS）根提取物,SCUTELLARIA BAICALENSIS ROOT EXTRACT,,,保湿剂;发用调理剂;舒缓;收敛剂,"舒缓,保湿,紧致,护发",舒缓,舒缓,K3,JL21,《化妆品植物原料手册》,,
5442,瞿麦（DIANTHUS SUPERBUS）粉,DIANTHUS SUPERBUS POWER,,,防脱发剂;保湿剂,"保湿,防脱发",,,,,,,
5443,瞿麦（DIANTHUS SUPERBUS）提取物,DIANTHUS SUPERBUS EXTRACT,,,舒缓;防脱发剂;保湿剂,"舒缓,保湿,防脱发",,,,,,,
4817,尿囊素,ALLANTOIN,,脲基海因;脲基醋酸内酰胺;5-脲基乙内酰胺,保湿剂;发用调理剂;润肤剂;皮肤保护剂;舒缓,"舒缓,保湿,护发",,,,,,,
3164,鸡血藤（SPATHOLOBUS SUBERECTUS）提取物,SPATHOLOBUS SUBERECTUS EXTRACT,,鸡血藤(SPATHOLOBI CAULIS)提取物,保湿剂;发用调理剂;皮肤保护剂,"保湿,护发",,,,,,,
6372,水解燕麦细粉,HYDROLYZED OAT FLOUR,,,发用调理剂;保湿剂,"保湿,护发",,,,,,,
7393,燕麦（AVENA SATIVA）杆提取物,AVENA SATIVA (OAT) STRAW EXTRACT,,,保湿剂,保湿,,,,,,,
7615,野大豆（GLYCINE SOJA）籽饼提取物,GLYCINE SOJA (SOYBEAN) SEEDCAKE EXTRACT,,,舒缓;保湿剂,"舒缓,保湿",,,,,,,
1355,扁茎黄芪（ASTRAGALUS COMPLANATUS）提取物,ASTRAGALUS COMPLANATUS EXTRACT,,,舒缓;保湿剂,"舒缓,保湿",舒缓,舒缓,K3,JL21,《化妆品植物原料手册》,JL24,《化妆品植物原料手册》
3071,黄芪皂苷类,ASTRAGALOSIDES,,,保湿剂,保湿,,,,,,,
1356,扁茎黄芪（ASTRAGALUS COMPLANATUS）籽提取物,ASTRAGALUS COMPLANATUS SEED EXTRACT,,,舒缓;保湿剂,"舒缓,保湿",,,,,,,
4541,马齿苋（PORTULACA OLERACEA）花/叶/茎提取物,PORTULACA OLERACEA FLOWER/LEAF/STEM EXTRACT,,,保湿剂;舒缓,"舒缓,保湿",,,,,,,
4542,马齿苋（PORTULACA OLERACEA）提取物,PORTULACA OLERACEA EXTRACT,,,发用调理剂;保湿剂;舒缓,"舒缓,保湿,护发",,,,,,,
2792,褐藻*,KASSOU,,,保湿剂;润肤剂,保湿,,,,,,,
4722,墨角藻（FUCUS VESICULOSUS）提取物,FUCUS VESICULOSUS EXTRACT,,,发用调理剂;保湿剂;润肤剂;舒缓,"舒缓,保湿,护发",,,,,,,
7617,野大豆（GLYCINE SOJA）籽提取物,GLYCINE SOJA (SOYBEAN) SEED EXTRACT,,,发用调理剂;保湿剂;舒缓,"舒缓,保湿,护发",,,,,,,
4987,欧洲落叶松（LARIX EUROPAEA）木提取物,LARIX EUROPAEA WOOD EXTRACT,,,保湿剂,保湿,,,,,,,
6907,细花含羞草（MIMOSA TENUIFLORA）叶提取物,MIMOSA TENUIFLORA LEAF EXTRACT,,,皮肤保护剂;舒缓;保湿剂,"舒缓,保湿",,,,,,,
6930,狭叶松果菊（ECHINACEA ANGUSTIFOLIA）提取物,ECHINACEA ANGUSTIFOLIA EXTRACT,,,保湿剂;舒缓,"舒缓,保湿",,,,,,,
4925,欧锦葵（MALVA SYLVESTRIS）花/叶/茎提取物,MALVA SYLVESTRIS (MALLOW) FLOWER/LEAF/STEM EXTRACT,,,保湿剂,保湿,,,,,,,
3011,槐（SOPHORA JAPONICA）花蕾提取物,SOPHORA JAPONICA BUD EXTRACT,,,皮肤保护剂;舒缓,舒缓,,,,,,,
1764,大花马齿苋（PORTULACA GRANDIFLORA）提取物,PORTULACA GRANDIFLORA EXTRACT,,,舒缓,舒缓,,,,,,,
4818,尿囊素 PCA 钠,SODIUM ALLANTOIN PCA,,,,,,,,,,,
7605,野大豆（GLYCINE SOJA）提取物,GLYCINE SOJA (SOYBEAN) EXTRACT,,,舒缓,舒缓,,,,,,,
7609,野大豆（GLYCINE SOJA）芽提取物,GLYCINE SOJA (SOYBEAN) SPROUT EXTRACT,,,舒缓,舒缓,,,,,,,
3075,黄芩（SCUTELLARIA BAICALENSIS）提取物,SCUTELLARIA BAICALENSIS EXTRACT,,,舒缓,舒缓,祛痘,祛痘,H4,JL81,"[1]宋彦,董银卯,王友升.祛痘功效添加剂的研究进展[J].北京工商大学学报(自然科学版),2008,(06):13-17. https://kns.cnki.net/nzkhtml/xmlRead/xml.html?pageType=web&fileName=BQGB200806003&tableName=CJFDTOTAL&dbCode=CJFD&topic=&fileSourceType=1&taskId=&from=&groupId=&appId=KNS_BASIC_PSMC&act=&customReading=&invoice=SQLxuKSCmckFMnQ9w1pO+64Prwmxr+yw5z6wqyB+B69ypd+kmAdevQNg/QK/CUrF4kN9uns5TgVqS9UKeX9Ggl7Iulpw2atbBzWBC5aXuVdnVTsYOdIcc0KzXJc5Yhwef+myKqQFLz0N4QKGxVX6kRznzFqOBoC9P655nLfV9RM= [2]《化妆品植物原料手册》",JL23,"[1]高光武,李玲.黄芩提取物的抗炎作用及其作用机制研究[J].中国临床药理学杂志,2014,30(06):550-552.DOI:10.13699/j.cnki.1001-6821.2014.06.025. https://kns.cnki.net/nzkhtml/xmlRead/xml.html?pageType=web&fileName=GLYZ201406027&tableName=CJFDTOTAL&dbCode=CJFD&topic=&fileSourceType=1&taskId=&from=&groupId=&appId=KNS_BASIC_PSMC&act=&customReading=&invoice=h/U+dU/ZfVrdJQ+McRHdSTd2gNzj9hAYkXt/pNW7znidl4uLpPb0MgYVFRCw4rm+gdcajeTiArjVhQkieuAoBw25I3ydcFsBEUWPkdNQqmedGv4OEts6AIdTGi7O8NpF/c5oKo3VmnU3DAl8qDUcYGeqovDgNu6wecDGkFiXc9U="
1753,大果西番莲（PASSIFLORA QUADRANGULARIS）果提取物,PASSIFLORA QUADRANGULARIS FRUIT EXTRACT,,,皮肤保护剂;舒缓,舒缓,,,,,,,
4878,牛皮茶（RHODODENDRON CHRYSANTHUM）叶提取物,RHODODENDRON CHRYSANTHUM LEAF EXTRACT,,,皮肤保护剂;舒缓,舒缓,,,,,,,
1019,阿魏（FERULA ASSA FOETIDA）根提取物,FERULA ASSA FOETIDA ROOT EXTRACT,,香阿魏（Ferula Foetide）根提取物,舒缓,舒缓,,,,,,,
4352,蔺花香茅（CYMBOPOGON SCHOENANTHUS）提取物,CYMBOPOGON SCHOENANTHUS EXTRACT,,,舒缓,舒缓,,,,,,,
5924,山萝卜（SCABIOSA ARVENSIS）提取物,SCABIOSA ARVENSIS EXTRACT,,,舒缓,舒缓,,,,,,,
6881,西酸模（RUMEX OCCIDENTALIS）提取物,RUMEX OCCIDENTALIS EXTRACT,,,舒缓,舒缓,,,,,,,
6906,细花含羞草（MIMOSA TENUIFLORA）树皮提取物,MIMOSA TENUIFLORA BARK EXTRACT,,,舒缓,舒缓,,,,,,,
6914,细叶益母草（LEONURUS SIBIRICUS）花/叶/茎提取物,LEONURUS SIBIRICUS FLOWER/LEAF/STEM EXTRACT,,,舒缓,舒缓,,,,,,,
6931,狭叶松果菊（ECHINACEA ANGUSTIFOLIA）叶提取物,ECHINACEA ANGUSTIFOLIA LEAF EXTRACT,,,舒缓,舒缓,,,,,,,
7132,小酸模（RUMEX ACETOSELLA）提取物,RUMEX ACETOSELLA EXTRACT,,,舒缓,舒缓,,,,,,,
8628,皱叶酸模（RUMEX CRISPUS）根提取物,RUMEX CRISPUS ROOT EXTRACT,,,舒缓,舒缓,,,,,,,
4085,卡瓦胡椒（PIPER METHYSTICUM）根提取物,PIPER METHYSTICUM ROOT EXTRACT,,,舒缓,舒缓,,,,,,,
4086,卡瓦胡椒（PIPER METHYSTICUM）叶/根/茎提取物,PIPER METHYSTICUM LEAF/ROOT/STEM EXTRACT,,,舒缓,舒缓,,,,,,,
5925,山麦冬（LIRIOPE SPICATA PROLIFERA）提取物,LIRIOPE SPICATA PROLIFERA EXTRACT,,,,,,,,,,,
4797,南美苋（PFAFFIA PANICULATA）根提取物,PFAFFIA PANICULATA ROOT EXTRACT,,,舒缓,舒缓,,,,,,,
1025,埃及蓝睡莲（NYMPHAEA CAERULEA）花水,NYMPHAEA CAERULEA FLOWER WATER,,,舒缓,舒缓,,,,,,,
6452,松蕈（ARMILLARIA MATSUTAKE）提取物,ARMILLARIA MATSUTAKE EXTRACT,,,,,,,,,,,
6552,塔希提栀子（GARDENIA TAITENSIS）提取物,GARDENIA TAITENSIS EXTRACT,,,,,,,,,,,
6787,温郁金（CURCUMA WENYUJIN）提取物,CURCUMA WENYUJIN EXTRACT,,,,,,,,,,,
8647,梓树（CATALPA OVATA）树皮/叶提取物,CATALPA OVATA BARK/LEAF EXTRACT,,,,,,,,,,,
6447,松口蘑（TRICHOLOMA MATSUTAKE）提取物,TRICHOLOMA MATSUTAKE EXTRACT,,,,,,,,,,,
5183,麒麟竭（DAEMONOROPS DRACO）提取物,DAEMONOROPS DRACO EXTRACT,,血竭提取物,收敛剂,紧致,,,,,,,
2348,凤仙花（IMPATIENS BALSAMINA）叶提取物,IMPATIENS BALSAMINA LEAF EXTRACT,,风仙花(IMPATIENS BALSAMINA)叶提取物,除臭剂;收敛剂,"紧致,除臭",,,,,,,
2346,凤仙花（IMPATIENS BALSAMINA）花/叶/茎提取物,IMPATIENS BALSAMINA FLOWER/LEAF/STEM EXTRACT,,风仙花(IMPATIENS BALSAMINA)花/叶/茎提取物,除臭剂;收敛剂,"紧致,除臭",,,,,,,
1153,白栎（QUERCUS ALBA）树皮提取物,QUERCUS ALBA BARK EXTRACT,,,发用调理剂;收敛剂,"紧致,护发",,,,,,,
1353,扁核桃（PRINSEPIA UTILIS）籽提取物,PRINSEPIA UTILIS SEED EXTRACT,,,发用调理剂;收敛剂,"紧致,护发",,,,,,,
7490,药用婆婆纳（VERONICA OFFICINALIS）花/叶/茎提取物,VERONICA OFFICINALIS FLOWER/LEAF/STEM EXTRACT,,,发用调理剂;收敛剂,"紧致,护发",,,,,,,
1610,茶红木（APHLOIA THEIFORMIS） 叶提取物,APHLOIA THEIFORMIS LEAF EXTRACT,,,皮肤保护剂;收敛剂,紧致,,,,,,,
1660,翅荚决明（CASSIA ALATA）叶提取物,CASSIA ALATA LEAF EXTRACT,,,收敛剂,紧致,,,,,,,
1719,刺五加（ELEUTHEROCOCCUS SENTICOSUS）根提取物,ELEUTHEROCOCCUS SENTICOSUS ROOT EXTRACT,,,收敛剂,紧致,,,,,,,
2014,短柄野芝麻（LAMIUM ALBUM）提取物,LAMIUM ALBUM EXTRACT,,,收敛剂,紧致,,,,,,,
2049,儿茶钩藤（UNCARIA GAMBIR）提取物,UNCARIA GAMBIR EXTRACT,,,收敛剂,紧致,,,,,,,
2312,非洲吊灯树（KIGELIA AFRICANA）树皮提取物,KIGELIA AFRICANA BARK EXTRACT,,,收敛剂,紧致,,,,,,,
2328,粉色西番莲（PASSIFLORA INCARNATA）提取物,PASSIFLORA INCARNATA EXTRACT,,,收敛剂,紧致,,,,,,,
2347,凤仙花（IMPATIENS BALSAMINA）花提取物,IMPATIENS BALSAMINA FLOWER EXTRACT,,风仙花(IMPATIENS BALSAMINA)花提取物,收敛剂,紧致,,,,,,,
2713,海巴戟（MORINDA CITRIFOLIA）提取物,MORINDA CITRIFOLIA EXTRACT,,,收敛剂,紧致,,,,,,,
2747,含生草（ANASTATICA HIEROCHUNTICA）提取物,ANASTATICA HIEROCHUNTICA EXTRACT,,,收敛剂,紧致,,,,,,,
2812,黑莓（RUBUS FRUTICOSUS）汁,RUBUS FRUTICOSUS (BLACKBERRY) JUICE,,,收敛剂,紧致,,,,,,,
2860,红果仔（EUGENIA UNIFLORA）果提取物,EUGENIA UNIFLORA FRUIT EXTRACT,,,收敛剂,紧致,,,,,,,
2999,华东覆盆子（RUBUS CHINGII）果提取物,RUBUS CHINGII FRUIT EXTRACT,,,收敛剂,紧致,,,,,,,
4496,绿荆树（ACACIA DECURRENS）提取物,ACACIA DECURRENS EXTRACT,,,收敛剂,紧致,,,,,,,
